"competition","mf","level","match_id","date","home_team","visiting_team","match_n_sets","home_team_set_score","visiting_team_set_score","set_number","home_team_score","visiting_team_score","margin"
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757393",2019-09-05,"Long Beach State","Texas State",5,2,3,5,15,17,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1775389",2019-09-06,"UAB","Jacksonville State",4,3,1,1,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1775389",2019-09-06,"UAB","Jacksonville State",4,3,1,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1775389",2019-09-06,"UAB","Jacksonville State",4,3,1,3,24,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1775389",2019-09-06,"UAB","Jacksonville State",4,3,1,4,30,28,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1760323",2019-09-06,"Lafayette","Delaware State",4,3,1,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1760323",2019-09-06,"Lafayette","Delaware State",4,3,1,2,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1760323",2019-09-06,"Lafayette","Delaware State",4,3,1,3,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1760323",2019-09-06,"Lafayette","Delaware State",4,3,1,4,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757399",2019-09-06,"Southern Univ.","UNC Greensboro",3,0,3,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757399",2019-09-06,"Southern Univ.","UNC Greensboro",3,0,3,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757399",2019-09-06,"Southern Univ.","UNC Greensboro",3,0,3,3,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757420",2019-09-06,"Boise State","Middle Tenn.",4,3,1,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757420",2019-09-06,"Boise State","Middle Tenn.",4,3,1,2,26,28,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757420",2019-09-06,"Boise State","Middle Tenn.",4,3,1,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757420",2019-09-06,"Boise State","Middle Tenn.",4,3,1,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757428",2019-09-06,"Memphis","Gardner-Webb",3,3,0,1,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757428",2019-09-06,"Memphis","Gardner-Webb",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757428",2019-09-06,"Memphis","Gardner-Webb",3,3,0,3,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757437",2019-09-06,"Michigan","Missouri",3,0,3,1,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757437",2019-09-06,"Michigan","Missouri",3,0,3,2,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757437",2019-09-06,"Michigan","Missouri",3,0,3,3,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757430",2019-09-06,"Delaware","George Mason",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757430",2019-09-06,"Delaware","George Mason",3,3,0,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757430",2019-09-06,"Delaware","George Mason",3,3,0,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757421",2019-09-06,"North Florida","East Carolina",4,1,3,1,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757421",2019-09-06,"North Florida","East Carolina",4,1,3,2,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757421",2019-09-06,"North Florida","East Carolina",4,1,3,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757421",2019-09-06,"North Florida","East Carolina",4,1,3,4,25,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757434",2019-09-06,"Cleveland State","Butler",5,3,2,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757434",2019-09-06,"Cleveland State","Butler",5,3,2,2,25,7,18
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757434",2019-09-06,"Cleveland State","Butler",5,3,2,3,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757434",2019-09-06,"Cleveland State","Butler",5,3,2,4,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757434",2019-09-06,"Cleveland State","Butler",5,3,2,5,15,10,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757425",2019-09-06,"Coastal Carolina","South Carolina State",3,3,0,1,25,10,15
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757425",2019-09-06,"Coastal Carolina","South Carolina State",3,3,0,2,25,5,20
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757425",2019-09-06,"Coastal Carolina","South Carolina State",3,3,0,3,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757444",2019-09-06,"North Dakota State","UIC",5,3,2,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757444",2019-09-06,"North Dakota State","UIC",5,3,2,2,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757444",2019-09-06,"North Dakota State","UIC",5,3,2,3,24,18,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757444",2019-09-06,"North Dakota State","UIC",5,3,2,4,37,35,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757444",2019-09-06,"North Dakota State","UIC",5,3,2,5,15,9,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757454",2019-09-06,"Illinois State","Little Rock",3,3,0,1,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757454",2019-09-06,"Illinois State","Little Rock",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757454",2019-09-06,"Illinois State","Little Rock",3,3,0,3,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757446",2019-09-06,"DePaul","Oakland",4,1,3,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757446",2019-09-06,"DePaul","Oakland",4,1,3,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757446",2019-09-06,"DePaul","Oakland",4,1,3,3,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757446",2019-09-06,"DePaul","Oakland",4,1,3,4,27,29,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757426",2019-09-06,"Indiana","Oregon State",3,3,0,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757426",2019-09-06,"Indiana","Oregon State",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757426",2019-09-06,"Indiana","Oregon State",3,3,0,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757424",2019-09-06,"UTEP","Coppin State",3,3,0,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757424",2019-09-06,"UTEP","Coppin State",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757424",2019-09-06,"UTEP","Coppin State",3,3,0,3,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757455",2019-09-06,"Temple","Ohio",5,3,2,1,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757455",2019-09-06,"Temple","Ohio",5,3,2,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757455",2019-09-06,"Temple","Ohio",5,3,2,3,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757455",2019-09-06,"Temple","Ohio",5,3,2,4,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757455",2019-09-06,"Temple","Ohio",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757450",2019-09-06,"Grand Canyon","Ball State",5,2,3,1,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757450",2019-09-06,"Grand Canyon","Ball State",5,2,3,2,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757450",2019-09-06,"Grand Canyon","Ball State",5,2,3,3,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757450",2019-09-06,"Grand Canyon","Ball State",5,2,3,4,34,36,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757450",2019-09-06,"Grand Canyon","Ball State",5,2,3,5,12,15,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757422",2019-09-06,"Fresno State","CSUN",3,3,0,1,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757422",2019-09-06,"Fresno State","CSUN",3,3,0,2,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757422",2019-09-06,"Fresno State","CSUN",3,3,0,3,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757447",2019-09-06,"Fordham","Norfolk State",3,3,0,1,25,12,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757447",2019-09-06,"Fordham","Norfolk State",3,3,0,2,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757447",2019-09-06,"Fordham","Norfolk State",3,3,0,3,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757440",2019-09-06,"Appalachian State","UNCW",5,2,3,1,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757440",2019-09-06,"Appalachian State","UNCW",5,2,3,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757440",2019-09-06,"Appalachian State","UNCW",5,2,3,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757440",2019-09-06,"Appalachian State","UNCW",5,2,3,4,25,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757440",2019-09-06,"Appalachian State","UNCW",5,2,3,5,12,15,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757443",2019-09-06,"California Baptist","Fairfield",5,3,2,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757443",2019-09-06,"California Baptist","Fairfield",5,3,2,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757443",2019-09-06,"California Baptist","Fairfield",5,3,2,3,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757443",2019-09-06,"California Baptist","Fairfield",5,3,2,4,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757443",2019-09-06,"California Baptist","Fairfield",5,3,2,5,15,11,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757435",2019-09-06,"Western Illinois","Evansville",5,3,2,1,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757435",2019-09-06,"Western Illinois","Evansville",5,3,2,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757435",2019-09-06,"Western Illinois","Evansville",5,3,2,3,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757435",2019-09-06,"Western Illinois","Evansville",5,3,2,4,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757435",2019-09-06,"Western Illinois","Evansville",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757436",2019-09-06,"SIUE","Southeastern La.",5,3,2,1,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757436",2019-09-06,"SIUE","Southeastern La.",5,3,2,2,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757436",2019-09-06,"SIUE","Southeastern La.",5,3,2,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757436",2019-09-06,"SIUE","Southeastern La.",5,3,2,4,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757436",2019-09-06,"SIUE","Southeastern La.",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757431",2019-09-06,"La.-Monroe","South Dakota State",5,2,3,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757431",2019-09-06,"La.-Monroe","South Dakota State",5,2,3,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757431",2019-09-06,"La.-Monroe","South Dakota State",5,2,3,3,16,25,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757431",2019-09-06,"La.-Monroe","South Dakota State",5,2,3,4,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757431",2019-09-06,"La.-Monroe","South Dakota State",5,2,3,5,14,16,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757456",2019-09-06,"Tennessee","Cincinnati",3,0,3,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757456",2019-09-06,"Tennessee","Cincinnati",3,0,3,2,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757456",2019-09-06,"Tennessee","Cincinnati",3,0,3,3,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757467",2019-09-06,"Utah State","Washington State",4,1,3,1,8,25,17
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757467",2019-09-06,"Utah State","Washington State",4,1,3,2,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757467",2019-09-06,"Utah State","Washington State",4,1,3,3,29,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757467",2019-09-06,"Utah State","Washington State",4,1,3,4,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757457",2019-09-06,"Rutgers","Towson",4,3,1,1,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757457",2019-09-06,"Rutgers","Towson",4,3,1,2,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757457",2019-09-06,"Rutgers","Towson",4,3,1,3,28,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757457",2019-09-06,"Rutgers","Towson",4,3,1,4,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757465",2019-09-06,"South Dakota","Tulsa",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757465",2019-09-06,"South Dakota","Tulsa",3,3,0,2,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757465",2019-09-06,"South Dakota","Tulsa",3,3,0,3,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757458",2019-09-06,"Northwestern","Austin Peay",4,3,1,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757458",2019-09-06,"Northwestern","Austin Peay",4,3,1,2,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757458",2019-09-06,"Northwestern","Austin Peay",4,3,1,3,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757458",2019-09-06,"Northwestern","Austin Peay",4,3,1,4,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757500",2019-09-06,"Alabama","Navy",3,3,0,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757500",2019-09-06,"Alabama","Navy",3,3,0,2,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757500",2019-09-06,"Alabama","Navy",3,3,0,3,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757495",2019-09-06,"Clemson","Omaha",3,0,3,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757495",2019-09-06,"Clemson","Omaha",3,0,3,2,27,29,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757495",2019-09-06,"Clemson","Omaha",3,0,3,3,15,25,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757486",2019-09-06,"Western Mich.","Montana State",4,3,1,1,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757486",2019-09-06,"Western Mich.","Montana State",4,3,1,2,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757486",2019-09-06,"Western Mich.","Montana State",4,3,1,3,25,16,9
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757486",2019-09-06,"Western Mich.","Montana State",4,3,1,4,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757504",2019-09-06,"Boston College","Central Conn. State",4,3,1,1,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757504",2019-09-06,"Boston College","Central Conn. State",4,3,1,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757504",2019-09-06,"Boston College","Central Conn. State",4,3,1,3,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757504",2019-09-06,"Boston College","Central Conn. State",4,3,1,4,29,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757474",2019-09-06,"Seton Hall","Northern Ariz.",3,0,3,1,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757474",2019-09-06,"Seton Hall","Northern Ariz.",3,0,3,2,20,25,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757474",2019-09-06,"Seton Hall","Northern Ariz.",3,0,3,3,12,25,13
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757479",2019-09-06,"UC Irvine","UNLV",4,3,1,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757479",2019-09-06,"UC Irvine","UNLV",4,3,1,2,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757479",2019-09-06,"UC Irvine","UNLV",4,3,1,3,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757479",2019-09-06,"UC Irvine","UNLV",4,3,1,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757470",2019-09-06,"Morehead State","Presbyterian",3,3,0,1,27,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757470",2019-09-06,"Morehead State","Presbyterian",3,3,0,2,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757470",2019-09-06,"Morehead State","Presbyterian",3,3,0,3,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757483",2019-09-06,"Lipscomb","IUPUI",5,3,2,1,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757483",2019-09-06,"Lipscomb","IUPUI",5,3,2,2,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757483",2019-09-06,"Lipscomb","IUPUI",5,3,2,3,24,26,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757483",2019-09-06,"Lipscomb","IUPUI",5,3,2,4,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757483",2019-09-06,"Lipscomb","IUPUI",5,3,2,5,15,12,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757481",2019-09-06,"UIW","Southern Univ.",3,3,0,1,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757481",2019-09-06,"UIW","Southern Univ.",3,3,0,2,25,18,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757481",2019-09-06,"UIW","Southern Univ.",3,3,0,3,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757489",2019-09-06,"FGCU","South Florida",3,3,0,1,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757489",2019-09-06,"FGCU","South Florida",3,3,0,2,25,17,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757489",2019-09-06,"FGCU","South Florida",3,3,0,3,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757513",2019-09-06,"Mississippi Val.","Northwestern State",3,0,3,1,7,25,18
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757513",2019-09-06,"Mississippi Val.","Northwestern State",3,0,3,2,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757513",2019-09-06,"Mississippi Val.","Northwestern State",3,0,3,3,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757515",2019-09-06,"NC State","UC Santa Barbara",4,1,3,1,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757515",2019-09-06,"NC State","UC Santa Barbara",4,1,3,2,23,25,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757515",2019-09-06,"NC State","UC Santa Barbara",4,1,3,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757515",2019-09-06,"NC State","UC Santa Barbara",4,1,3,4,22,25,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757507",2019-09-06,"Wyoming","Buffalo",3,3,0,1,25,11,14
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757507",2019-09-06,"Wyoming","Buffalo",3,3,0,2,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757507",2019-09-06,"Wyoming","Buffalo",3,3,0,3,25,20,5
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757538",2019-09-06,"California","North Carolina",3,3,0,1,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757538",2019-09-06,"California","North Carolina",3,3,0,2,25,15,10
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757538",2019-09-06,"California","North Carolina",3,3,0,3,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757526",2019-09-06,"Loyola Chicago","Loyola Maryland",5,3,2,1,17,25,8
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757526",2019-09-06,"Loyola Chicago","Loyola Maryland",5,3,2,2,25,27,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757526",2019-09-06,"Loyola Chicago","Loyola Maryland",5,3,2,3,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757526",2019-09-06,"Loyola Chicago","Loyola Maryland",5,3,2,4,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757526",2019-09-06,"Loyola Chicago","Loyola Maryland",5,3,2,5,16,14,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757535",2019-09-06,"Colorado State","Florida Atlantic",3,3,0,1,25,19,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757535",2019-09-06,"Colorado State","Florida Atlantic",3,3,0,2,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757535",2019-09-06,"Colorado State","Florida Atlantic",3,3,0,3,25,10,15
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757517",2019-09-06,"Rice","LMU (CA)",4,3,1,1,21,25,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757517",2019-09-06,"Rice","LMU (CA)",4,3,1,2,25,13,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757517",2019-09-06,"Rice","LMU (CA)",4,3,1,3,25,21,4
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757517",2019-09-06,"Rice","LMU (CA)",4,3,1,4,25,23,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757534",2019-09-06,"Eastern Wash.","Milwaukee",5,3,2,1,14,25,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757534",2019-09-06,"Eastern Wash.","Milwaukee",5,3,2,2,26,24,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757534",2019-09-06,"Eastern Wash.","Milwaukee",5,3,2,3,13,25,12
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757534",2019-09-06,"Eastern Wash.","Milwaukee",5,3,2,4,25,22,3
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757534",2019-09-06,"Eastern Wash.","Milwaukee",5,3,2,5,15,13,2
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757542",2019-09-06,"New Mexico","A&M-Corpus Christi",3,0,3,1,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757542",2019-09-06,"New Mexico","A&M-Corpus Christi",3,0,3,2,18,25,7
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757542",2019-09-06,"New Mexico","A&M-Corpus Christi",3,0,3,3,19,25,6
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757519",2019-09-06,"Portland","Idaho",3,3,0,1,25,14,11
"NCAA D1 Women 2019","female","College","NCAA_D1W19-1757519",2019-09-06,"Portland","Idaho",3,3,0,2,26,24,2
